Status,Site,Station,Species,treatment,cover,DateTimeOriginal,Date,Time,nTime,Cam_days,sun_time_minutes
Persecuted,Capertee,Cam22,Fox,Persecuted,High,8/6/14 17:26,8/6/14,17:26:50,0.73,101,0.77
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 17:55,1/6/14,17:55:45,0.75,101,0.79
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 17:55,1/6/14,17:55:46,0.75,101,0.79
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/7/14 18:24,30/7/14,18:24:29,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/7/14 18:24,30/7/14,18:24:30,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,26/5/14 18:29,26/5/14,18:29:05,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,26/5/14 18:29,26/5/14,18:29:06,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/5/14 18:28,30/5/14,18:28:46,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/5/14 18:28,30/5/14,18:28:47,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/5/14 18:28,30/5/14,18:28:48,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,21/6/14 18:33,21/6/14,18:33:01,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,21/6/14 18:33,21/6/14,18:33:02,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,21/6/14 18:33,21/6/14,18:33:03,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,12/6/14 18:25,12/6/14,18:25:11,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,12/6/14 18:25,12/6/14,18:25:12,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 18:34,14/6/14,18:34:21,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 18:34,14/6/14,18:34:22,0.77,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,18/8/14 19:02,18/8/14,19:02:40,0.79,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,18/8/14 19:02,18/8/14,19:02:41,0.79,101,0.8
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 18:41,14/6/14,18:41:35,0.78,101,0.81
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 18:41,14/6/14,18:41:36,0.78,101,0.81
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 19:03,1/6/14,19:03:48,0.79,101,0.82
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 19:03,1/6/14,19:03:49,0.79,101,0.82
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 19:03,1/6/14,19:03:50,0.79,101,0.82
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/6/14 19:08,30/6/14,19:08:55,0.8,101,0.83
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/6/14 19:08,30/6/14,19:08:56,0.8,101,0.83
Persecuted,Capertee,Cam22,Fox,Persecuted,High,2/6/14 19:11,2/6/14,19:11:12,0.8,101,0.83
Persecuted,Capertee,Cam22,Fox,Persecuted,High,2/6/14 19:11,2/6/14,19:11:13,0.8,101,0.83
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 19:19,1/6/14,19:19:45,0.81,101,0.84
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 19:19,1/6/14,19:19:46,0.81,101,0.84
Persecuted,Capertee,Cam22,Fox,Persecuted,High,28/7/14 19:40,28/7/14,19:40:30,0.82,101,0.84
Persecuted,Capertee,Cam22,Fox,Persecuted,High,28/7/14 19:40,28/7/14,19:40:31,0.82,101,0.84
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/8/14 20:00,30/8/14,20:00:46,0.83,101,0.84
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/8/14 20:00,30/8/14,20:00:47,0.83,101,0.84
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 19:36,5/6/14,19:36:29,0.82,101,0.85
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 19:36,5/6/14,19:36:30,0.82,101,0.85
Persecuted,Capertee,Cam22,Fox,Persecuted,High,16/7/14 19:51,16/7/14,19:51:00,0.83,101,0.85
Persecuted,Capertee,Cam22,Fox,Persecuted,High,16/7/14 19:51,16/7/14,19:51:01,0.83,101,0.85
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/8/14 20:06,30/8/14,20:06:14,0.84,101,0.85
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/8/14 20:06,30/8/14,20:06:15,0.84,101,0.85
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 20:11,5/6/14,20:11:07,0.84,101,0.86
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 20:11,5/6/14,20:11:08,0.84,101,0.86
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:11,14/6/14,20:11:25,0.84,101,0.86
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:11,14/6/14,20:11:26,0.84,101,0.86
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:11,14/6/14,20:11:27,0.84,101,0.86
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:11,14/6/14,20:11:46,0.84,101,0.86
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:11,14/6/14,20:11:47,0.84,101,0.86
Persecuted,Capertee,Cam22,Fox,Persecuted,High,13/7/14 20:21,13/7/14,20:21:40,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,13/7/14 20:21,13/7/14,20:21:41,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,13/7/14 20:21,13/7/14,20:21:42,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,27/5/14 20:23,27/5/14,20:23:26,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,27/5/14 20:23,27/5/14,20:23:27,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,26/6/14 20:30,26/6/14,20:30:19,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,26/6/14 20:30,26/6/14,20:30:20,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,26/6/14 20:30,26/6/14,20:30:21,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,9/6/14 20:20,9/6/14,20:20:54,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,9/6/14 20:20,9/6/14,20:20:55,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:27,14/6/14,20:27:14,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:27,14/6/14,20:27:15,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,15/6/14 20:22,15/6/14,20:22:07,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,15/6/14 20:22,15/6/14,20:22:08,0.85,101,0.87
Persecuted,Capertee,Cam22,Fox,Persecuted,High,7/7/14 20:56,7/7/14,20:56:50,0.87,101,0.88
Persecuted,Capertee,Cam22,Fox,Persecuted,High,7/7/14 20:56,7/7/14,20:56:51,0.87,101,0.88
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:57,14/6/14,20:57:22,0.87,101,0.89
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 20:57,14/6/14,20:57:23,0.87,101,0.89
Persecuted,Capertee,Cam22,Fox,Persecuted,High,23/8/14 21:27,23/8/14,21:27:39,0.89,101,0.9
Persecuted,Capertee,Cam22,Fox,Persecuted,High,23/8/14 21:27,23/8/14,21:27:40,0.89,101,0.9
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 21:02,14/6/14,21:02:40,0.88,101,0.9
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/6/14 21:02,14/6/14,21:02:41,0.88,101,0.9
Persecuted,Capertee,Cam22,Fox,Persecuted,High,13/8/14 21:35,13/8/14,21:35:15,0.9,101,0.9
Persecuted,Capertee,Cam22,Fox,Persecuted,High,13/8/14 21:35,13/8/14,21:35:16,0.9,101,0.9
Persecuted,Capertee,Cam22,Fox,Persecuted,High,24/6/14 21:22,24/6/14,21:22:16,0.89,101,0.91
Persecuted,Capertee,Cam22,Fox,Persecuted,High,24/6/14 21:22,24/6/14,21:22:17,0.89,101,0.91
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/6/14 21:43,30/6/14,21:43:10,0.9,101,0.91
Persecuted,Capertee,Cam22,Fox,Persecuted,High,30/6/14 21:43,30/6/14,21:43:11,0.9,101,0.91
Persecuted,Capertee,Cam22,Fox,Persecuted,High,13/6/14 21:38,13/6/14,21:38:46,0.9,101,0.91
Persecuted,Capertee,Cam22,Fox,Persecuted,High,13/6/14 21:38,13/6/14,21:38:47,0.9,101,0.91
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/7/14 22:02,14/7/14,22:02:20,0.92,101,0.93
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/7/14 22:02,14/7/14,22:02:21,0.92,101,0.93
Persecuted,Capertee,Cam22,Fox,Persecuted,High,14/7/14 22:02,14/7/14,22:02:22,0.92,101,0.93
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/7/14 22:15,1/7/14,22:15:19,0.93,101,0.94
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/7/14 22:15,1/7/14,22:15:20,0.93,101,0.94
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 22:25,1/6/14,22:25:26,0.93,101,0.94
Persecuted,Capertee,Cam22,Fox,Persecuted,High,1/6/14 22:25,1/6/14,22:25:27,0.93,101,0.94
Persecuted,Capertee,Cam22,Fox,Persecuted,High,12/7/14 22:53,12/7/14,22:53:44,0.95,101,0.95
Persecuted,Capertee,Cam22,Fox,Persecuted,High,12/7/14 22:53,12/7/14,22:53:45,0.95,101,0.95
Persecuted,Capertee,Cam22,Fox,Persecuted,High,2/7/14 22:55,2/7/14,22:55:08,0.95,101,0.95
Persecuted,Capertee,Cam22,Fox,Persecuted,High,2/7/14 22:55,2/7/14,22:55:09,0.95,101,0.95
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 22:50,5/6/14,22:50:11,0.95,101,0.96
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 22:50,5/6/14,22:50:12,0.95,101,0.96
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 22:50,5/6/14,22:50:31,0.95,101,0.96
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 22:50,5/6/14,22:50:32,0.95,101,0.96
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 22:50,5/6/14,22:50:33,0.95,101,0.96
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 23:06,5/6/14,23:06:40,0.96,101,0.97
Persecuted,Capertee,Cam22,Fox,Persecuted,High,5/6/14 23:06,5/6/14,23:06:41,0.96,101,0.97
Persecuted,Capertee,Cam23,Dingo,Persecuted,High,30/8/14 17:28,30/8/14,17:28:24,0.73,101,0.75
Persecuted,Capertee,Cam23,Dingo,Persecuted,High,30/8/14 17:28,30/8/14,17:28:26,0.73,36,0.75
Persecuted,Capertee,Cam24,Fox,Persecuted,High,4/5/14 0:21,4/5/14,0:21:11,0.01,140,0.01
Persecuted,Capertee,Cam24,Fox,Persecuted,High,4/5/14 0:21,4/5/14,0:21:12,0.01,140,0.01
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/8/14 0:21,30/8/14,0:21:39,0.02,140,0.01
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/8/14 0:21,30/8/14,0:21:40,0.02,140,0.01
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/7/14 0:56,7/7/14,0:56:20,0.04,140,0.03
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/7/14 0:56,7/7/14,0:56:21,0.04,140,0.03
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/7/14 0:56,7/7/14,0:56:47,0.04,140,0.03
Persecuted,Capertee,Cam24,Fox,Persecuted,High,11/5/14 1:11,11/5/14,1:11:54,0.05,140,0.05
Persecuted,Capertee,Cam24,Fox,Persecuted,High,11/5/14 1:11,11/5/14,1:11:55,0.05,140,0.05
Persecuted,Capertee,Cam24,Fox,Persecuted,High,2/7/14 1:19,2/7/14,1:19:15,0.06,140,0.05
Persecuted,Capertee,Cam24,Fox,Persecuted,High,2/7/14 1:19,2/7/14,1:19:16,0.06,140,0.05
Persecuted,Capertee,Cam24,Fox,Persecuted,High,25/6/14 1:24,25/6/14,1:24:21,0.06,140,0.05
Persecuted,Capertee,Cam24,Fox,Persecuted,High,25/6/14 1:24,25/6/14,1:24:22,0.06,140,0.05
Persecuted,Capertee,Cam24,Fox,Persecuted,High,26/6/14 1:30,26/6/14,1:30:45,0.06,140,0.05
Persecuted,Capertee,Cam24,Fox,Persecuted,High,26/6/14 1:30,26/6/14,1:30:46,0.06,140,0.05
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/5/14 1:33,3/5/14,1:33:25,0.06,140,0.06
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/5/14 1:33,3/5/14,1:33:26,0.06,140,0.06
Persecuted,Capertee,Cam24,Fox,Persecuted,High,6/6/14 1:37,6/6/14,1:37:03,0.07,140,0.06
Persecuted,Capertee,Cam24,Fox,Persecuted,High,6/6/14 1:37,6/6/14,1:37:04,0.07,140,0.06
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/5/14 1:33,3/5/14,1:33:54,0.07,140,0.06
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/5/14 1:34,3/5/14,1:34:00,0.07,140,0.06
Persecuted,Capertee,Cam24,Fox,Persecuted,High,28/6/14 2:04,28/6/14,2:04:35,0.09,140,0.08
Persecuted,Capertee,Cam24,Fox,Persecuted,High,28/6/14 2:04,28/6/14,2:04:36,0.09,140,0.08
Persecuted,Capertee,Cam24,Fox,Persecuted,High,28/6/14 2:04,28/6/14,2:04:37,0.09,140,0.08
Persecuted,Capertee,Cam24,Fox,Persecuted,High,31/7/14 2:49,31/7/14,2:49:36,0.12,140,0.1
Persecuted,Capertee,Cam24,Fox,Persecuted,High,31/7/14 2:49,31/7/14,2:49:37,0.12,140,0.1
Persecuted,Capertee,Cam24,Fox,Persecuted,High,9/9/14 2:43,9/9/14,2:43:43,0.11,140,0.11
Persecuted,Capertee,Cam24,Fox,Persecuted,High,9/9/14 2:43,9/9/14,2:43:44,0.11,140,0.11
Persecuted,Capertee,Cam24,Fox,Persecuted,High,2/8/14 3:26,2/8/14,3:26:19,0.14,140,0.12
Persecuted,Capertee,Cam24,Fox,Persecuted,High,2/8/14 3:26,2/8/14,3:26:20,0.14,140,0.12
Persecuted,Capertee,Cam24,Fox,Persecuted,High,20/7/14 3:40,20/7/14,3:40:42,0.15,140,0.13
Persecuted,Capertee,Cam24,Fox,Persecuted,High,20/7/14 3:40,20/7/14,3:40:43,0.15,140,0.13
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/6/14 3:35,1/6/14,3:35:50,0.15,140,0.13
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/6/14 3:53,30/6/14,3:53:27,0.16,140,0.14
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/6/14 3:53,30/6/14,3:53:28,0.16,140,0.14
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/6/14 4:06,1/6/14,4:06:26,0.17,140,0.15
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/6/14 4:06,1/6/14,4:06:27,0.17,140,0.15
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/6/14 4:06,1/6/14,4:06:43,0.17,140,0.15
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/6/14 4:06,1/6/14,4:06:44,0.17,140,0.15
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/6/14 4:06,1/6/14,4:06:45,0.17,140,0.15
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/8/14 4:05,3/8/14,4:05:01,0.17,140,0.15
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/8/14 4:05,3/8/14,4:05:02,0.17,140,0.15
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/7/14 4:28,30/7/14,4:28:26,0.19,140,0.16
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/7/14 4:28,30/7/14,4:28:27,0.19,140,0.16
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/7/14 4:28,30/7/14,4:28:28,0.19,140,0.16
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/6/14 4:41,19/6/14,4:41:08,0.2,140,0.17
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/6/14 4:41,19/6/14,4:41:09,0.2,140,0.17
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/8/14 4:42,7/8/14,4:42:15,0.2,140,0.18
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/8/14 4:42,7/8/14,4:42:16,0.2,140,0.18
Persecuted,Capertee,Cam24,Cat,Persecuted,High,23/8/14 4:55,23/8/14,4:55:45,0.21,140,0.19
Persecuted,Capertee,Cam24,Cat,Persecuted,High,23/8/14 4:55,23/8/14,4:55:46,0.21,140,0.19
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/8/14 5:06,1/8/14,5:06:25,0.21,140,0.19
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/8/14 5:06,1/8/14,5:06:26,0.21,140,0.19
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/8/14 5:06,1/8/14,5:06:27,0.21,140,0.19
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/7/14 5:54,14/7/14,5:54:31,0.25,140,0.21
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/7/14 5:54,14/7/14,5:54:32,0.25,140,0.21
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/7/14 6:31,14/7/14,6:31:08,0.27,140,0.23
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/7/14 6:31,14/7/14,6:31:09,0.27,140,0.23
Persecuted,Capertee,Cam24,Fox,Persecuted,High,9/8/14 7:01,9/8/14,7:01:03,0.29,140,0.26
Persecuted,Capertee,Cam24,Fox,Persecuted,High,6/5/14 12:13,6/5/14,12:13:26,0.51,140,0.51
Persecuted,Capertee,Cam24,Fox,Persecuted,High,6/5/14 12:13,6/5/14,12:13:27,0.51,140,0.51
Persecuted,Capertee,Cam24,Dingo,Persecuted,High,12/5/14 12:16,12/5/14,12:16:38,0.51,140,0.51
Persecuted,Capertee,Cam24,Dingo,Persecuted,High,12/5/14 12:16,12/5/14,12:16:39,0.51,140,0.51
Persecuted,Capertee,Cam24,Fox,Persecuted,High,31/5/14 13:02,31/5/14,13:02:38,0.54,140,0.55
Persecuted,Capertee,Cam24,Fox,Persecuted,High,31/5/14 13:02,31/5/14,13:02:39,0.54,140,0.55
Persecuted,Capertee,Cam24,Fox,Persecuted,High,10/5/14 13:44,10/5/14,13:44:27,0.57,140,0.58
Persecuted,Capertee,Cam24,Fox,Persecuted,High,10/5/14 13:44,10/5/14,13:44:28,0.57,140,0.58
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/5/14 16:53,19/5/14,16:53:03,0.7,140,0.73
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/5/14 16:53,19/5/14,16:53:04,0.7,140,0.73
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/5/14 16:53,19/5/14,16:53:05,0.7,140,0.73
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/5/14 16:53,19/5/14,16:53:28,0.7,140,0.73
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/5/14 16:53,19/5/14,16:53:29,0.7,140,0.73
Persecuted,Capertee,Cam24,Fox,Persecuted,High,15/8/14 17:29,15/8/14,17:29:12,0.73,140,0.75
Persecuted,Capertee,Cam24,Fox,Persecuted,High,15/8/14 17:29,15/8/14,17:29:13,0.73,140,0.75
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/7/14 17:16,14/7/14,17:16:42,0.72,140,0.75
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/7/14 17:16,14/7/14,17:16:43,0.72,140,0.75
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/7/14 17:17,14/7/14,17:17:03,0.72,140,0.75
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/7/14 17:17,14/7/14,17:17:04,0.72,140,0.75
Persecuted,Capertee,Cam24,Dingo,Persecuted,High,22/7/14 18:02,22/7/14,18:02:21,0.75,140,0.78
Persecuted,Capertee,Cam24,Dingo,Persecuted,High,22/7/14 18:02,22/7/14,18:02:22,0.75,140,0.78
Persecuted,Capertee,Cam24,Fox,Persecuted,High,6/8/14 18:29,6/8/14,18:29:17,0.77,140,0.79
Persecuted,Capertee,Cam24,Fox,Persecuted,High,6/8/14 18:29,6/8/14,18:29:18,0.77,140,0.79
Persecuted,Capertee,Cam24,Fox,Persecuted,High,27/7/14 18:13,27/7/14,18:13:31,0.76,140,0.79
Persecuted,Capertee,Cam24,Fox,Persecuted,High,27/7/14 18:13,27/7/14,18:13:32,0.76,140,0.79
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/6/14 18:08,3/6/14,18:08:15,0.76,140,0.79
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/6/14 18:08,3/6/14,18:08:16,0.76,140,0.79
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/6/14 18:14,3/6/14,18:14:00,0.76,140,0.79
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/6/14 18:14,3/6/14,18:14:01,0.76,140,0.79
Persecuted,Capertee,Cam24,Dingo,Persecuted,High,1/7/14 18:27,1/7/14,18:27:05,0.77,140,0.8
Persecuted,Capertee,Cam24,Dingo,Persecuted,High,1/7/14 18:27,1/7/14,18:27:06,0.77,140,0.8
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/6/14 18:30,3/6/14,18:30:25,0.77,140,0.8
Persecuted,Capertee,Cam24,Fox,Persecuted,High,3/6/14 18:30,3/6/14,18:30:26,0.77,140,0.8
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/5/14 18:52,14/5/14,18:52:38,0.79,140,0.82
Persecuted,Capertee,Cam24,Fox,Persecuted,High,14/5/14 18:52,14/5/14,18:52:39,0.79,140,0.82
Persecuted,Capertee,Cam24,Fox,Persecuted,High,28/8/14 19:50,28/8/14,19:50:44,0.83,140,0.84
Persecuted,Capertee,Cam24,Fox,Persecuted,High,28/8/14 19:50,28/8/14,19:50:45,0.83,140,0.84
Persecuted,Capertee,Cam24,Fox,Persecuted,High,28/8/14 19:50,28/8/14,19:50:46,0.83,140,0.84
Persecuted,Capertee,Cam24,Fox,Persecuted,High,23/7/14 19:37,23/7/14,19:37:13,0.82,140,0.84
Persecuted,Capertee,Cam24,Fox,Persecuted,High,23/7/14 19:37,23/7/14,19:37:14,0.82,140,0.84
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/7/14 19:56,7/7/14,19:56:08,0.83,140,0.85
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/7/14 19:56,7/7/14,19:56:09,0.83,140,0.85
Persecuted,Capertee,Cam24,Fox,Persecuted,High,22/5/14 19:58,22/5/14,19:58:37,0.83,140,0.85
Persecuted,Capertee,Cam24,Fox,Persecuted,High,22/5/14 19:58,22/5/14,19:58:38,0.83,140,0.85
Persecuted,Capertee,Cam24,Fox,Persecuted,High,22/5/14 19:58,22/5/14,19:58:39,0.83,140,0.85
Persecuted,Capertee,Cam24,Fox,Persecuted,High,18/7/14 20:07,18/7/14,20:07:05,0.84,140,0.86
Persecuted,Capertee,Cam24,Fox,Persecuted,High,18/7/14 20:07,18/7/14,20:07:06,0.84,140,0.86
Persecuted,Capertee,Cam24,Fox,Persecuted,High,23/6/14 20:22,23/6/14,20:22:42,0.85,140,0.87
Persecuted,Capertee,Cam24,Fox,Persecuted,High,24/6/14 20:38,24/6/14,20:38:32,0.86,140,0.88
Persecuted,Capertee,Cam24,Fox,Persecuted,High,24/6/14 20:38,24/6/14,20:38:33,0.86,140,0.88
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/5/14 20:56,7/5/14,20:56:42,0.87,140,0.89
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/5/14 20:56,7/5/14,20:56:43,0.87,140,0.89
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/5/14 20:56,7/5/14,20:56:44,0.87,140,0.89
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/5/14 20:57,7/5/14,20:57:05,0.87,140,0.89
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/5/14 20:57,7/5/14,20:57:06,0.87,140,0.89
Persecuted,Capertee,Cam24,Fox,Persecuted,High,7/5/14 20:57,7/5/14,20:57:07,0.87,140,0.89
Persecuted,Capertee,Cam24,Fox,Persecuted,High,21/6/14 20:55,21/6/14,20:55:07,0.87,140,0.89
Persecuted,Capertee,Cam24,Fox,Persecuted,High,21/6/14 20:55,21/6/14,20:55:08,0.87,140,0.89
Persecuted,Capertee,Cam24,Fox,Persecuted,High,10/6/14 21:11,10/6/14,21:11:08,0.88,140,0.9
Persecuted,Capertee,Cam24,Fox,Persecuted,High,10/6/14 21:11,10/6/14,21:11:09,0.88,140,0.9
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/5/14 21:51,30/5/14,21:51:19,0.91,140,0.92
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/5/14 21:51,30/5/14,21:51:20,0.91,140,0.92
Persecuted,Capertee,Cam24,Fox,Persecuted,High,30/5/14 21:51,30/5/14,21:51:21,0.91,140,0.92
Persecuted,Capertee,Cam24,Fox,Persecuted,High,29/7/14 21:59,29/7/14,21:59:21,0.92,140,0.93
Persecuted,Capertee,Cam24,Fox,Persecuted,High,29/7/14 21:59,29/7/14,21:59:22,0.92,140,0.93
Persecuted,Capertee,Cam24,Fox,Persecuted,High,15/6/14 21:58,15/6/14,21:58:13,0.92,140,0.93
Persecuted,Capertee,Cam24,Fox,Persecuted,High,15/6/14 21:58,15/6/14,21:58:14,0.92,140,0.93
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/7/14 22:15,19/7/14,22:15:01,0.93,140,0.94
Persecuted,Capertee,Cam24,Fox,Persecuted,High,19/7/14 22:15,19/7/14,22:15:02,0.93,140,0.94
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/7/14 22:38,1/7/14,22:38:55,0.94,140,0.94
Persecuted,Capertee,Cam24,Fox,Persecuted,High,1/7/14 22:38,1/7/14,22:38:56,0.94,140,0.94
Persecuted,Capertee,Cam24,Fox,Persecuted,High,10/5/14 22:45,10/5/14,22:45:09,0.95,140,0.96
Persecuted,Capertee,Cam24,Fox,Persecuted,High,10/5/14 22:45,10/5/14,22:45:10,0.95,140,0.96
Persecuted,Capertee,Cam24,Fox,Persecuted,High,25/5/14 23:03,25/5/14,23:03:29,0.96,140,0.97
Persecuted,Capertee,Cam24,Fox,Persecuted,High,25/5/14 23:03,25/5/14,23:03:30,0.96,140,0.97
Persecuted,Capertee,Cam24,Fox,Persecuted,High,11/6/14 23:36,11/6/14,23:36:45,0.98,140,0.98
