series,delta,memory_timescale,m0,rmse_normalized_prey,rmse_normalized_predator,rmse_normalized_total,validation_rmse_normalized_prey,validation_rmse_normalized_predator,validation_rmse_normalized_total,profile_rss,profile_likelihood_ratio,inside_confidence_interval,confidence_level,likelihood_ratio_threshold,optimization_status,r,K,a,theta,e,mu,phi
andren_lynx_roedeer_data_2,0.08659643233600653,11.547819846894583,1.2023217247097844,0.09473907315157867,0.12559167497687748,0.11124019238817823,0.12695572453216442,0.13898039409643748,0.13310391792634785,0.4702264552972384,8.93319627411532,False,0.95,3.841458820694124,usable_limit,2.5042641794395126,44.88909777933664,0.33249428584791524,1.0204400440841346e-09,0.017116851994905022,0.21775126760806868,0.02895949751598377
andren_lynx_roedeer_data_2,0.1333521432163324,7.498942093324558,1.2023217247097844,0.06761130258495954,0.13061253514965335,0.10399741000489961,0.0811539373063533,0.10990887757332611,0.09660725363488994,0.41098752893363333,3.816438223837768,True,0.95,3.841458820694124,usable_limit,0.8783827378761007,57.94853736652825,0.31802453956937005,9.937909944368574e-10,0.010000000000000004,0.13552396652349968,0.0343531552237494
andren_lynx_roedeer_data_2,0.2053525026457146,4.869675251658631,1.2023217247097844,0.06207954157525536,0.13096583415206114,0.10248394800489256,0.06794147435934199,0.10297648371805664,0.08723588750352777,0.39911246474944184,2.7022923941976615,True,0.95,3.841458820694124,usable_limit,1.1057831641909066,60.51085131210639,0.2938084935364305,9.967535176034852e-10,0.010000000000000004,0.12652810914910598,0.07434107524035682
andren_lynx_roedeer_data_2,0.31622776601683794,3.162277660168379,1.2023217247097844,0.04884268133175432,0.13106637895094117,0.09890400196904828,0.03965765437601277,0.09646474825524623,0.07375017697116162,0.37171606100875326,0.0,True,0.95,3.841458820694124,success,1.8225689039657385,72.6413366011979,0.15644394559728414,9.914816355443853e-10,0.010000000000000004,0.08133171759694784,0.2
andren_lynx_roedeer_data_2,0.4869675251658631,2.0535250264571463,1.2023217247097844,0.05004631106531915,0.1317781337395827,0.0996747455054038,0.05578780120068786,0.09602146752046384,0.07852515834938177,0.37753208587954656,0.5899604429203299,True,0.95,3.841458820694124,success,0.8835114471193948,62.67577388938029,0.19834550476137097,1.0006993490288501e-09,0.010000000000000004,0.09431348464753511,0.2
andren_lynx_roedeer_data_2,0.7498942093324559,1.333521432163324,1.2023217247097844,0.053131025454514,0.1319249808143057,0.10056616336696739,0.06345063336209433,0.09703411838857603,0.08198049464811466,0.3843150221453598,1.2666274177607246,True,0.95,3.841458820694124,success,0.6678344102781921,59.812837452582684,0.23102371628470042,9.990419175632574e-10,0.010000000000000004,0.10494394121482746,0.2
andren_lynx_roedeer_data_2,1.0,1.0,1.2023217247097844,0.05489498833465573,0.1319688987080281,0.10106742791441704,0.0656434114611743,0.09781640961243226,0.08329798154135597,0.3881557494389637,1.6445027890806245,True,0.95,3.841458820694124,success,0.6084638514190334,59.103584644790814,0.24827937509875833,9.988481569088759e-10,0.010000000000000004,0.11072008632695401,0.2
andren_lynx_roedeer_data_2,1.1547819846894583,0.8659643233600653,1.2023217247097844,0.056215669603480345,0.13173127478007468,0.10127519504832169,0.06785295461461306,0.09904130567230614,0.08489170654194649,0.38975327501887286,1.8005777424935865,True,0.95,3.841458820694124,success,0.5906746498753943,58.23624911257768,0.25214364116372345,9.989648835656088e-10,0.010000000000000004,0.11222134695367766,0.2
andren_lynx_roedeer_data_2,1.7782794100389228,0.5623413251903491,1.2023217247097844,0.05716146744363263,0.13212120241984593,0.10179254758865054,0.0717031381612221,0.0993975632800155,0.08666376292364644,0.39374546429433205,2.1878266243053797,True,0.95,3.841458820694124,success,0.5726597870775147,56.97775663160095,0.27296185582101473,9.987397031407724e-10,0.010000000000000004,0.11884681826496632,0.2
andren_lynx_roedeer_data_2,2.7384196342643614,0.36517412725483767,1.2023217247097844,0.05856291588626929,0.13210373764926836,0.10217879578955942,0.07511505519140961,0.10097181009378402,0.08898757764436477,0.39673923974217046,2.475660178475786,True,0.95,3.841458820694124,success,0.5637059656577932,55.654611304541675,0.2832936034347719,9.987054745405983e-10,0.010000000000000004,0.12241048825072427,0.2
andren_lynx_roedeer_data_2,4.216965034285822,0.23713737056616555,1.2023217247097844,0.05944231400689313,0.13213831315833077,0.1024546790020426,0.07735640450634916,0.1021723480637778,0.09061788462278204,0.39888452747764036,2.680584000185184,True,0.95,3.841458820694124,success,0.5598625752452501,54.772704068779234,0.29040198770540937,9.987301933458793e-10,0.010000000000000004,0.12487173001504846,0.2
