series,study,pathway,fear_parameter,fear_strength,profile_rss,rmse_normalized_total,validation_rmse_normalized_total,optimization_status,profile_likelihood_ratio,inside_confidence_interval,confidence_level,likelihood_ratio_threshold
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_instant,phi,3.9437508946457687,7.3728059846750815,0.48000019481360245,0.3237177395399747,success,0.011194182135212014,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_memory,phi,0.0,2.7448250245465924,0.29287502798477205,0.3001482599143025,usable_limit,0.2382969101094174,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_memory,phi,1e-09,2.822545632611314,0.29699251003872734,0.3253229426801923,usable_limit,1.1317962624288695,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_memory,phi,3.3333333333333334e-09,2.724460838627113,0.29178656790040436,0.3062834857608992,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_memory,phi,1e-08,2.8235002043254265,0.2970427265313352,0.3533991969606404,usable_limit,1.142616682958514,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_memory,phi,3.0000000000000004e-08,2.817957682172391,0.2967510363383542,0.3698716847859445,usable_limit,1.0797390475917847,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_memory,phi,1e-07,2.7908677458251088,0.2953212099681204,0.3557906760060803,usable_limit,0.7706245226006372,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_saturating,phi,0.0,5.055445956827531,0.3974703588330334,0.2516555337999647,success,0.008673197386908789,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_saturating,phi,0.06748288509632895,5.055367008734012,0.39746725528392635,0.251652741832827,success,0.008173467246261964,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_saturating,phi,0.22494295032109649,5.055175661144057,0.3974597330683346,0.2516459816789058,success,0.0069622319883335644,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_saturating,phi,0.6748288509632895,5.054567003507733,0.3974358047026169,0.2516244996061784,usable_limit,0.0031091083170433154,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_saturating,phi,0.99,5.054075927479826,0.39741649781274124,0.2516071965620392,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_foraging,psi,0.0,2.3809807541618833,0.27277398806990166,0.38554469022178195,usable_limit,35.73109653254155,False,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_foraging,psi,1.4021612559570685e-06,3.1392695517209637,0.3132126649598961,0.35083441749315475,usable_limit,44.57838170489912,False,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_foraging,psi,4.673870853190229e-06,0.7795142713913217,0.156076330623765,0.21592201772712194,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_foraging,psi,1.4021612559570686e-05,12.816862858853986,0.6328719968043989,0.408403837724989,failed,nan,False,,
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_foraging,psi,4.2064837678712056e-05,12.816343324553763,0.6328591698729703,0.4084035013025335,failed,nan,False,,
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_foraging,psi,0.00014021612559570685,12.824568196562755,0.6330622055869282,0.4084023042703021,success,89.61430412371972,False,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_handling,psi,0.0,5.055166409915422,0.39745936938240234,0.25163463073774195,success,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_handling,psi,0.10689250350003934,5.055174883694294,0.39745970250510515,0.25163523357317064,success,5.364031065215894e-05,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_handling,psi,0.35630834500013114,5.0551928972168465,0.3974604106549814,0.25163652051671725,success,0.00016766835279087336,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_handling,psi,1.0689250350003934,5.055233834029839,0.39746201996345826,0.2516394737694011,success,0.00042680242310996693,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_handling,psi,3.20677510500118,5.055305626802597,0.3974648422660565,0.25164475273175,success,0.0008812526999119718,True,0.95,3.841458820694124
andren_lynx_roedeer_data_6,andren_lynx_roedeer,fear_handling,psi,4.592307692307692,5.0553322817576465,0.39746589011502165,0.2516467457968784,success,0.0010499776744015497,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_instant,phi,0.0,4.272682440758129,0.3906351257319898,0.3698336966019593,failed,nan,False,,
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_instant,phi,0.0359520957113678,4.2727855966141615,0.39063984127756723,0.36983369961338947,failed,nan,False,,
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_instant,phi,0.11984031903789268,4.273027268239818,0.3906508885473712,0.3698336975485336,failed,nan,False,,
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_instant,phi,0.35952095711367804,4.273725387918453,0.3906827991715481,0.36983369831845875,success,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_instant,phi,1.0785628713410342,4.275242078753117,0.39075211720261427,0.36900957271921353,success,0.009935081395905406,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_instant,phi,3.59520957113678,4.282846376151658,0.3910994747481432,0.369301367384943,usable_limit,0.059693946197610696,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_memory,phi,0.0,0.4973748482500262,0.13327935863253895,0.1165269145124975,usable_limit,25.45651191026679,False,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_memory,phi,0.4422918368007238,0.20037343969861612,0.08459429221259893,0.09879530517736505,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_memory,phi,1.4743061226690795,0.2695851269901476,0.0981225776753145,0.20426473882738905,usable_limit,8.307638824043424,False,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_memory,phi,4.422918368007238,4.249674977510803,0.38958196357078895,0.36604975875104506,success,85.52361885539621,False,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_memory,phi,10.0,4.23946420467046,0.38911365419513083,0.36165453878393905,success,85.45626178390307,False,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_saturating,phi,0.0,357.2123426871405,3.571775982252789,0.533929778006612,failed,nan,False,,
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_saturating,phi,0.04530064128039905,357.3464042095442,3.5724461617933856,0.5339305587308858,failed,nan,False,,
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_saturating,phi,0.15100213760133016,357.64916812832064,3.5739592297634637,0.5339323444948633,failed,nan,False,,
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_saturating,phi,0.45300641280399045,10.471026325583924,0.611526962540256,0.4462699465955707,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_saturating,phi,0.99,7.967840178225702,0.5334470176605338,0.36817000909590797,failed,nan,False,,
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_foraging,psi,0.0,12.393805042456226,0.6653088714074363,0.5211832003124297,usable_limit,0.011999339260721944,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_foraging,psi,1.3259692628118135e-06,12.39375800874178,0.665307609003475,0.5211788924546555,usable_limit,0.01189308081153389,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_foraging,psi,4.419897542706045e-06,12.393699835989574,0.6653060476199113,0.5211656080291122,usable_limit,0.011761656518492142,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_foraging,psi,1.3259692628118135e-05,12.393494813748365,0.6653005446989558,0.5211303498977766,usable_limit,0.011298463903506643,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_foraging,psi,3.97790778843544e-05,12.390456438357912,0.6652189875296145,0.5211709440069827,usable_limit,0.004433173498958211,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_foraging,psi,0.00013259692628118136,12.388494842109356,0.6651663283428051,0.5205415662029826,success,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_handling,psi,0.0,12.393994763686008,0.6653139635778308,0.5211716836168531,usable_limit,1.0251535939296493e-05,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_handling,psi,1.372912650079585e-06,12.393990225919596,0.6653138417833775,0.5211718713204363,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_handling,psi,4.5763755002652835e-06,12.393991484031964,0.6653138755513383,0.5211717797349544,usable_limit,2.8422762859554025e-06,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_handling,psi,1.3729126500795851e-05,12.393992018295464,0.6653138898910655,0.5211717809582541,usable_limit,4.049262568221555e-06,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_handling,psi,4.1187379502387554e-05,12.39399512621553,0.6653139733081863,0.5211717384721497,usable_limit,1.1070547626121586e-05,True,0.95,3.841458820694124
andren_lynx_roedeer_data_7,andren_lynx_roedeer,fear_handling,psi,0.0001372912650079585,12.393991218508143,0.6653138684246316,0.5211718637101634,usable_limit,2.2424156957094093e-06,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_memory,phi,0.0,4.316395850746297,0.2098686627866585,0.21926261905000957,usable_limit,0.0,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_memory,phi,0.006332933030370677,4.316414997500517,0.20986912825592818,0.21936434628264645,success,0.0004347093771605234,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_memory,phi,0.021109776767902256,4.3164596873803065,0.20987021469013833,0.2193894661224612,success,0.001449344334646906,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_memory,phi,0.06332933030370677,4.316588828132526,0.20987335413735236,0.21955970588217813,usable_limit,0.004381285165463946,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_memory,phi,0.1899879909111203,4.316982676882111,0.2098829284188073,0.22013985316907325,success,0.013322469578786087,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_memory,phi,0.2,4.317012648407271,0.20988365699487796,0.2202061848915015,success,0.01400285203328561,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_foraging,psi,0.0,4.31632915487185,0.20986704136122175,0.21948192572206254,success,6.997021521776849e-05,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_foraging,psi,0.006377332474255608,4.316327363204409,0.20986699780430446,0.21949984410735793,success,2.9291332919105852e-05,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_foraging,psi,0.02125777491418536,4.31632762889513,0.2098670042634662,0.21923512477509394,success,3.5323704347653065e-05,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_foraging,psi,0.06377332474255608,4.316327183682155,0.20986699343996948,0.2196137481982922,success,2.5215372098880938e-05,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_foraging,psi,0.19131997422766822,4.316326073092543,0.2098669664406124,0.21949457301833555,success,0.0,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_foraging,psi,0.2,4.3163310420988985,0.20986708724126235,0.2194759413966083,success,0.00011281871070783597,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_handling,psi,0.0,4.316325641705075,0.20986695595322336,0.21949115929612453,success,0.0,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_handling,psi,0.006335873710820425,4.316327000602474,0.2098669889891504,0.21952869111636472,success,3.085307624525985e-05,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_handling,psi,0.021119579036068082,4.316326971264463,0.209866988275919,0.21949954073184502,success,3.0186971685804154e-05,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_handling,psi,0.06335873710820425,4.316326991424261,0.20986698876602045,0.21952543589172163,success,3.064468961652139e-05,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_handling,psi,0.19007621132461275,4.316325819646911,0.20986696027913784,0.21949108464217965,success,4.0400796927808256e-06,True,0.95,3.841458820694124
timeserieslogmeans_WRHW,killifish_mosquitofish,fear_handling,psi,0.2,4.316330920962435,0.20986708429633566,0.2194715855672852,success,0.00011986280642546251,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_instant,phi,0.0,4.354750104170883,0.21298352108034094,0.2718419565635938,failed,nan,False,,
timeserieslogmeans_TP,killifish_mosquitofish,fear_instant,phi,0.00451062138265975,4.354823881090722,0.21298532522538186,0.27159421558970814,failed,nan,False,,
timeserieslogmeans_TP,killifish_mosquitofish,fear_instant,phi,0.015035404608865833,4.3523541631688625,0.21292492229189372,0.26937383882270727,success,0.0,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_instant,phi,0.0451062138265975,4.353110179473779,0.21294341432139166,0.2685560009906832,success,0.016674025094543646,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_instant,phi,0.1353186414797925,4.356762679656304,0.21303273124042035,0.27359462330782464,success,0.09718956045253642,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_instant,phi,0.3311311214825911,4.362221300506421,0.21316614462341002,0.27342775225407057,success,0.21739339871357805,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_memory,phi,0.0,4.37518364369862,0.21348262135794713,0.27358429506411125,success,40.274742919803764,False,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_memory,phi,0.0020000000000001262,4.38377573492196,0.2136921397059418,0.2755712598855383,success,40.46308516146884,False,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_memory,phi,0.006666666666667088,4.372426302278485,0.21341533992522863,0.28798385186694087,success,40.214222437812786,False,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_memory,phi,0.020000000000001263,4.386355385866376,0.21375500447032367,0.2826618806764402,success,40.51956014328958,False,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_memory,phi,0.060000000000003786,3.273313125183318,0.1846537617289709,0.11324231151696762,usable_limit,12.420742805767876,False,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_memory,phi,0.20000000000001264,2.876056032765364,0.17308644374407992,0.07562058084303609,usable_limit,0.0,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_saturating,phi,0.0,4.37815697436403,0.2135551493555985,0.28154502407919696,success,0.05259075173414769,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_saturating,phi,0.04250030236431156,4.377130680514458,0.21353011791164014,0.2801647480775607,success,0.03008453288815511,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_saturating,phi,0.1416676745477052,4.375759187801153,0.21349666243978774,0.275787409442729,success,0.0,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_saturating,phi,0.4250030236431156,4.378228906774912,0.21355690368667238,0.276295335756429,success,0.05416800324830201,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_saturating,phi,0.99,4.3803727919521505,0.21360918343905902,0.2771493404946102,success,0.10116477013067658,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_foraging,psi,0.0,4.380758706726745,0.21361859281221346,0.2803109128338023,success,0.03443940672479495,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_foraging,psi,1.4700617334486078e-06,4.383163907043533,0.21367722706230724,0.28292375144545273,success,0.08713253202599133,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_foraging,psi,4.900205778162026e-06,4.380659151581302,0.2136161654985531,0.2795329325286926,success,0.032257729257162186,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_foraging,psi,1.4700617334486078e-05,4.380502041216677,0.21361233484049336,0.2803891560500865,success,0.028814670814642306,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_foraging,psi,4.410185200345823e-05,4.379187418475404,0.21358027907351088,0.2810746713294544,success,0.0,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_foraging,psi,0.00014700617334486077,4.3813167445096335,0.21363219815524534,0.2777993587842044,success,0.04666747472714953,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_handling,psi,0.0,4.3706838338792,0.21337281130197525,0.27957861633079206,success,0.01469248359704877,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_handling,psi,0.0009111330665795501,4.371861960169566,0.21340156689154444,0.274339172340369,success,0.04056598251237806,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_handling,psi,0.0030371102219318336,4.370684941474765,0.2133728383378778,0.2784452645833459,success,0.014716811405874983,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_handling,psi,0.009111330665795501,4.370014966308899,0.21335648392393508,0.2791277298600664,success,0.0,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_handling,psi,0.0273339919973865,4.370520814437302,0.21336883203439505,0.27847614984211067,success,0.01111177200094595,True,0.95,3.841458820694124
timeserieslogmeans_TP,killifish_mosquitofish,fear_handling,psi,0.09111330665795501,4.371951623521525,0.21340375522707158,0.27945768762067313,success,0.042534844658383544,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_instant,phi,0.0,53.920476002230664,0.7827724329864525,0.10001242814449302,failed,nan,False,,
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_instant,phi,0.0023231795065249312,8.903233113301736,0.3180771974855271,0.1000124352357569,failed,nan,False,,
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_instant,phi,0.0077439316884164375,9.92979637751247,0.33591456532726494,0.5146162221702035,success,74.87189225676161,False,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_instant,phi,0.023231795065249312,4.240677374388342,0.2195211051768129,0.41572199412204563,usable_limit,0.0,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_instant,phi,0.06969538519574794,5.3265884084935164,0.24602726217409498,0.10277112029338271,usable_limit,20.06293917720895,False,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_instant,phi,0.2,4.783449748607198,0.23314669954108289,0.10878487832459567,usable_limit,10.598629917473234,False,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_foraging,psi,0.0,6.271413473898535,0.2669570418688978,0.3408038052596987,success,0.0,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_foraging,psi,0.0063245553203400435,6.271431124307835,0.266957417533631,0.3408038106026197,failed,nan,False,,
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_foraging,psi,0.021081851067800143,6.27146742503145,0.2669581901430415,0.3408038227044199,success,0.0007570349642711733,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_foraging,psi,0.06324555320340043,6.2715446372881685,0.266959833488966,0.34080384422191107,failed,nan,False,,
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_foraging,psi,0.1897366596102013,6.271666871401608,0.2669624350362291,0.34080379724346155,success,0.003555582785018432,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_foraging,psi,0.2,6.271673192193684,0.26696256956295483,0.34080379547400064,success,0.0036442720336326336,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_handling,psi,0.0,4.788118095980508,0.23326044008547486,0.2541138588765671,usable_limit,0.001084620443633098,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_handling,psi,0.003632175478570488,4.788373579459722,0.23326666313518551,0.25377458849796763,success,0.005779982156067393,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_handling,psi,0.01210725159523496,4.78836619203968,0.23326648319522694,0.25434279412803135,success,0.00564421717148565,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_handling,psi,0.03632175478570488,4.788515080099198,0.23327010972697795,0.25379083872330155,failed,nan,False,,
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_handling,psi,0.10896526435711465,4.788059081676312,0.23325900259534735,0.2535401551136255,usable_limit,0.0,True,0.95,3.841458820694124
timeserieslogmeans_WRGP,killifish_mosquitofish,fear_handling,psi,0.2,4.788137228841891,0.23326090612819964,0.25388859486071824,success,0.0014362593138649651,True,0.95,3.841458820694124
